id_lagosta,ano,mes,mes_nome,data_amostragem,sitio,sexo,comprimento_cefalotorax_mm,armadilha,substrato,temperatura_c,salinidade,oxigenio_dissolvido_mg_l,oxigenio_saturacao_pct,ph,profundidade_m,coordenadas,maturidade_reprodutiva
LN0698,2025,1,janeiro,2025-01-29,SWB,F,42.0,5,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0699,2025,1,janeiro,2025-01-29,SWB,F,41.0,5,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0700,2025,1,janeiro,2025-01-29,SWB,M,41.0,5,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0701,2025,1,janeiro,2025-01-29,SWB,M,41.0,5,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0702,2025,1,janeiro,2025-01-29,SWB,M,41.0,5,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0703,2025,1,janeiro,2025-01-29,SWB,F,41.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0704,2025,1,janeiro,2025-01-29,SWB,F,41.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0705,2025,1,janeiro,2025-01-29,SWB,M,40.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0706,2025,1,janeiro,2025-01-29,SWB,F,40.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0707,2025,1,janeiro,2025-01-29,SWB,F,40.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0708,2025,1,janeiro,2025-01-29,SWB,F,40.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0709,2025,1,janeiro,2025-01-29,SWB,M,39.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0710,2025,1,janeiro,2025-01-29,SWB,F,39.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0711,2025,1,janeiro,2025-01-29,SWB,F,38.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0712,2025,1,janeiro,2025-01-29,SWB,F,37.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0713,2025,1,janeiro,2025-01-29,SWB,F,37.0,6,Sandy/BB,13.25,18.06,4.04,43.0,8.09,,,
LN0714,2025,3,marco,2025-03-28,DIAZ,M,90.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0715,2025,3,marco,2025-03-28,DIAZ,M,90.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0716,2025,3,marco,2025-03-28,DIAZ,M,68.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0717,2025,3,marco,2025-03-28,DIAZ,M,81.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0718,2025,3,marco,2025-03-28,DIAZ,M,58.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0719,2025,3,marco,2025-03-28,DIAZ,F,48.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0720,2025,3,marco,2025-03-28,DIAZ,M,53.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0721,2025,3,marco,2025-03-28,DIAZ,F,45.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0722,2025,3,marco,2025-03-28,DIAZ,M,53.0,1,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0723,2025,3,marco,2025-03-28,DIAZ,F,41.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0724,2025,3,marco,2025-03-28,DIAZ,M,46.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0725,2025,3,marco,2025-03-28,DIAZ,M,54.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0726,2025,3,marco,2025-03-28,DIAZ,M,49.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0727,2025,3,marco,2025-03-28,DIAZ,M,45.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0728,2025,3,marco,2025-03-28,DIAZ,M,62.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0729,2025,3,marco,2025-03-28,DIAZ,M,53.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0730,2025,3,marco,2025-03-28,DIAZ,M,49.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0731,2025,3,marco,2025-03-28,DIAZ,M,51.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0732,2025,3,marco,2025-03-28,DIAZ,M,55.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0733,2025,3,marco,2025-03-28,DIAZ,M,52.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0734,2025,3,marco,2025-03-28,DIAZ,M,47.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0735,2025,3,marco,2025-03-28,DIAZ,F,46.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0736,2025,3,marco,2025-03-28,DIAZ,M,53.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0737,2025,3,marco,2025-03-28,DIAZ,M,47.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0738,2025,3,marco,2025-03-28,DIAZ,M,45.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0739,2025,3,marco,2025-03-28,DIAZ,M,50.0,4,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0740,2025,3,marco,2025-03-28,DIAZ,F,46.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0741,2025,3,marco,2025-03-28,DIAZ,F,45.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0742,2025,3,marco,2025-03-28,DIAZ,F,46.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0743,2025,3,marco,2025-03-28,DIAZ,M,52.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0744,2025,3,marco,2025-03-28,DIAZ,M,53.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0745,2025,3,marco,2025-03-28,DIAZ,M,51.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0746,2025,3,marco,2025-03-28,DIAZ,M,57.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0747,2025,3,marco,2025-03-28,DIAZ,M,43.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0748,2025,3,marco,2025-03-28,DIAZ,F,43.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0749,2025,3,marco,2025-03-28,DIAZ,M,45.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0750,2025,3,marco,2025-03-28,DIAZ,F,45.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0751,2025,3,marco,2025-03-28,DIAZ,M,46.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0752,2025,3,marco,2025-03-28,DIAZ,M,44.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0753,2025,3,marco,2025-03-28,DIAZ,M,46.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0754,2025,3,marco,2025-03-28,DIAZ,M,44.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0755,2025,3,marco,2025-03-28,DIAZ,M,50.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0756,2025,3,marco,2025-03-28,DIAZ,M,46.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0757,2025,3,marco,2025-03-28,DIAZ,F,32.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0758,2025,3,marco,2025-03-28,DIAZ,M,37.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0759,2025,3,marco,2025-03-28,DIAZ,F,37.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0760,2025,3,marco,2025-03-28,DIAZ,F,33.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0761,2025,3,marco,2025-03-28,DIAZ,M,35.0,5,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0762,2025,3,marco,2025-03-28,DIAZ,F,33.0,,In kelp rocky,13.69,45.02,6.66,85.1,7.6,,,
LN0763,2025,3,marco,2025-03-28,SWB,M,56.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0764,2025,3,marco,2025-03-28,SWB,F,38.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0765,2025,3,marco,2025-03-28,SWB,F,48.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0766,2025,3,marco,2025-03-28,SWB,F,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0767,2025,3,marco,2025-03-28,SWB,M,57.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0768,2025,3,marco,2025-03-28,SWB,F,46.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0769,2025,3,marco,2025-03-28,SWB,M,54.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0770,2025,3,marco,2025-03-28,SWB,F,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0771,2025,3,marco,2025-03-28,SWB,F,50.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0772,2025,3,marco,2025-03-28,SWB,M,51.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0773,2025,3,marco,2025-03-28,SWB,F,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0774,2025,3,marco,2025-03-28,SWB,F,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0775,2025,3,marco,2025-03-28,SWB,F,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0776,2025,3,marco,2025-03-28,SWB,F,50.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0777,2025,3,marco,2025-03-28,SWB,F,48.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0778,2025,3,marco,2025-03-28,SWB,F,48.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0779,2025,3,marco,2025-03-28,SWB,M,44.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0780,2025,3,marco,2025-03-28,SWB,M,50.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0781,2025,3,marco,2025-03-28,SWB,M,44.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0782,2025,3,marco,2025-03-28,SWB,F,41.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0783,2025,3,marco,2025-03-28,SWB,F,46.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0784,2025,3,marco,2025-03-28,SWB,M,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0785,2025,3,marco,2025-03-28,SWB,M,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0786,2025,3,marco,2025-03-28,SWB,M,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0787,2025,3,marco,2025-03-28,SWB,M,44.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0788,2025,3,marco,2025-03-28,SWB,F,48.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0789,2025,3,marco,2025-03-28,SWB,F,46.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0790,2025,3,marco,2025-03-28,SWB,M,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0791,2025,3,marco,2025-03-28,SWB,M,50.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0792,2025,3,marco,2025-03-28,SWB,F,40.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0793,2025,3,marco,2025-03-28,SWB,F,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0794,2025,3,marco,2025-03-28,SWB,M,54.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0795,2025,3,marco,2025-03-28,SWB,F,54.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0796,2025,3,marco,2025-03-28,SWB,M,45.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0797,2025,3,marco,2025-03-28,SWB,F,47.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0798,2025,3,marco,2025-03-28,SWB,M,54.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0799,2025,3,marco,2025-03-28,SWB,M,52.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0800,2025,3,marco,2025-03-28,SWB,F,41.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0801,2025,3,marco,2025-03-28,SWB,F,42.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0802,2025,3,marco,2025-03-28,SWB,F,43.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0803,2025,3,marco,2025-03-28,SWB,M,41.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0804,2025,3,marco,2025-03-28,SWB,F,38.0,2,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0805,2025,3,marco,2025-03-28,SWB,M,44.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0806,2025,3,marco,2025-03-28,SWB,F,41.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0807,2025,3,marco,2025-03-28,SWB,M,42.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0808,2025,3,marco,2025-03-28,SWB,F,45.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0809,2025,3,marco,2025-03-28,SWB,M,44.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0810,2025,3,marco,2025-03-28,SWB,M,44.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0811,2025,3,marco,2025-03-28,SWB,M,44.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0812,2025,3,marco,2025-03-28,SWB,M,47.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0813,2025,3,marco,2025-03-28,SWB,F,49.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0814,2025,3,marco,2025-03-28,SWB,F,40.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0815,2025,3,marco,2025-03-28,SWB,M,52.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0816,2025,3,marco,2025-03-28,SWB,F,47.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0817,2025,3,marco,2025-03-28,SWB,M,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0818,2025,3,marco,2025-03-28,SWB,M,40.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0819,2025,3,marco,2025-03-28,SWB,M,37.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0820,2025,3,marco,2025-03-28,SWB,F,47.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0821,2025,3,marco,2025-03-28,SWB,F,41.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0822,2025,3,marco,2025-03-28,SWB,M,41.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0823,2025,3,marco,2025-03-28,SWB,F,36.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0824,2025,3,marco,2025-03-28,SWB,M,37.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0825,2025,3,marco,2025-03-28,SWB,F,37.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0826,2025,3,marco,2025-03-28,SWB,M,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0827,2025,3,marco,2025-03-28,SWB,M,39.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0828,2025,3,marco,2025-03-28,SWB,M,48.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0829,2025,3,marco,2025-03-28,SWB,F,40.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0830,2025,3,marco,2025-03-28,SWB,M,36.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0831,2025,3,marco,2025-03-28,SWB,M,42.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0832,2025,3,marco,2025-03-28,SWB,M,37.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0833,2025,3,marco,2025-03-28,SWB,M,49.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0834,2025,3,marco,2025-03-28,SWB,F,40.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0835,2025,3,marco,2025-03-28,SWB,F,50.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0836,2025,3,marco,2025-03-28,SWB,M,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0837,2025,3,marco,2025-03-28,SWB,M,55.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0838,2025,3,marco,2025-03-28,SWB,M,50.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0839,2025,3,marco,2025-03-28,SWB,F,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0840,2025,3,marco,2025-03-28,SWB,M,40.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0841,2025,3,marco,2025-03-28,SWB,M,42.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0842,2025,3,marco,2025-03-28,SWB,F,48.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0843,2025,3,marco,2025-03-28,SWB,F,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0844,2025,3,marco,2025-03-28,SWB,F,45.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0845,2025,3,marco,2025-03-28,SWB,F,44.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0846,2025,3,marco,2025-03-28,SWB,M,46.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0847,2025,3,marco,2025-03-28,SWB,F,43.0,3,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0848,2025,3,marco,2025-03-28,SWB,M,40.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0849,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0850,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0851,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0852,2025,3,marco,2025-03-28,SWB,M,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0853,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0854,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0855,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0856,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0857,2025,3,marco,2025-03-28,SWB,M,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0858,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0859,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0860,2025,3,marco,2025-03-28,SWB,F,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0861,2025,3,marco,2025-03-28,SWB,M,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0862,2025,3,marco,2025-03-28,SWB,M,48.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0863,2025,3,marco,2025-03-28,SWB,M,55.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0864,2025,3,marco,2025-03-28,SWB,M,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0865,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0866,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0867,2025,3,marco,2025-03-28,SWB,M,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0868,2025,3,marco,2025-03-28,SWB,M,39.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0869,2025,3,marco,2025-03-28,SWB,F,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0870,2025,3,marco,2025-03-28,SWB,M,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0871,2025,3,marco,2025-03-28,SWB,F,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0872,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0873,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0874,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0875,2025,3,marco,2025-03-28,SWB,M,58.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0876,2025,3,marco,2025-03-28,SWB,M,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0877,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0878,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0879,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0880,2025,3,marco,2025-03-28,SWB,M,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0881,2025,3,marco,2025-03-28,SWB,M,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0882,2025,3,marco,2025-03-28,SWB,F,39.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0883,2025,3,marco,2025-03-28,SWB,F,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0884,2025,3,marco,2025-03-28,SWB,F,53.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0885,2025,3,marco,2025-03-28,SWB,F,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0886,2025,3,marco,2025-03-28,SWB,F,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0887,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0888,2025,3,marco,2025-03-28,SWB,M,54.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0889,2025,3,marco,2025-03-28,SWB,M,49.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0890,2025,3,marco,2025-03-28,SWB,M,40.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0891,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0892,2025,3,marco,2025-03-28,SWB,M,41.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0893,2025,3,marco,2025-03-28,SWB,M,44.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0894,2025,3,marco,2025-03-28,SWB,F,43.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0895,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0896,2025,3,marco,2025-03-28,SWB,M,52.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0897,2025,3,marco,2025-03-28,SWB,F,39.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0898,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0899,2025,3,marco,2025-03-28,SWB,M,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0900,2025,3,marco,2025-03-28,SWB,F,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0901,2025,3,marco,2025-03-28,SWB,M,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0902,2025,3,marco,2025-03-28,SWB,M,38.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0903,2025,3,marco,2025-03-28,SWB,M,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0904,2025,3,marco,2025-03-28,SWB,F,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0905,2025,3,marco,2025-03-28,SWB,F,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0906,2025,3,marco,2025-03-28,SWB,F,47.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0907,2025,3,marco,2025-03-28,SWB,F,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0908,2025,3,marco,2025-03-28,SWB,M,46.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0909,2025,3,marco,2025-03-28,SWB,M,42.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0910,2025,3,marco,2025-03-28,SWB,M,50.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0911,2025,3,marco,2025-03-28,SWB,M,45.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
LN0912,2025,3,marco,2025-03-28,SWB,F,48.0,6,In kelp/sandy,13.9,45.34,5.98,76.9,7.75,,,
